"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"IUH","G1","aki3_48h",481,0.00623700623700624,0.0166320166320166,0.371077445556783,0.0977117650591211,1.40923122735151,0.145358423021138,-0.0103950103950103,-0.0238301571187577,0.00304013632873722,0.12972554851078
"IUH","G1","aki1_7d",422,0.18957345971564,0.248815165876777,0.706209969365807,0.508239573505078,0.981294151087335,0.0382180575527616,-0.0592417061611368,-0.114985955643343,-0.00349745667893035,0.0375549493889278
"IUH","G1","aki2_7d",422,0.0616113744075829,0.042654028436019,1.47362504626531,0.794723480350403,2.73248599125693,0.218434361172889,0.0189573459715639,-0.0110455885271428,0.0489602804702707,0.215903499775082
"IUH","G1","aki3_7d",422,0.00947867298578199,0.00710900473933649,1.33652309832584,0.296767355992619,6.01917278395991,0.705580558390444,0.00236966824644549,-0.00988106993348323,0.0146204064263742,0.704691315461235
"IUH","G1","aki2_rrt_48h",481,0.0332640332640333,0.0665280665280665,0.482795698925173,0.261119364647329,0.892663350400927,0.020227792558839,-0.0332640332640338,-0.0607302153924504,-0.00579785113561718,0.0178050033433291
"IUH","G1","aki2_rrt_7d",422,0.0616113744075829,0.0687203791469194,0.889759665727982,0.51432429384929,1.53924726524458,0.676172685198557,-0.00710900473933645,-0.0404487579391073,0.0262307484604344,0.676105595087277
"IUH","G1","death_48h_all",529,0,0.0113421550094518,1.38048407341842e-08,6.14114062971876e-09,3.10322852360603e-08,0,-0.0113421550094524,-0.0203746953046087,-0.00230961471429603,0.0140075089707447
"IUH","G1","death_48h_never",408,0,0.0147058823529412,2.88436519822763e-08,1.27937657765913e-08,6.50282547142534e-08,0,-0.0147058823529417,-0.0264005357648999,-0.00301122894098355,0.0139192315439177
"IUH","G1","death_48h_censored",481,0,0.0124740124740125,1.25378572633837e-08,5.57203572764315e-09,2.82119269223483e-08,0,-0.0124740124740126,-0.0224031792701801,-0.00254484567784518,0.0139777936808934
"IUH","G1","death_7d_all",529,0.00189035916824197,0.0132325141776938,0.141233766233846,0.0172810806490944,1.15426674579186,0.0678276228088391,-0.0113421550094522,-0.0217695410522912,-0.000914768966613251,0.0332415775769562
"IUH","G1","death_7d_never",408,0.00245098039215686,0.0147058823529412,0.164619173958493,0.0196781077705304,1.37713812480285,0.095968839538343,-0.0122549019607845,-0.0248977885324243,0.000387984610855293,0.0578057704552484
"IUH","G1","death_7d_censored",422,0.0023696682464455,0.014218009478673,0.16468726658123,0.0196909051047651,1.377381874002,0.0960080104792996,-0.0118483412322277,-0.0240739582547989,0.000377275790343506,0.0578382165119015
"IUH","G1","hosp_mort_descriptive",529,0.00756143667296786,0.0264650283553875,0.280272111431759,0.0915475227193685,0.858051142325419,0.0258689819766351,-0.0189035916824204,-0.03446175329765,-0.00334543006719073,0.0174208656723084
"IUH","G2","aki1_48h",533,0.204502814258912,0.264540337711069,0.714706275924855,0.537207726698548,0.950852036298077,0.0211107646447427,-0.0600375234521581,-0.110827778444583,-0.00924726845973373,0.020700915285968
"IUH","G2","aki2_48h",533,0.0300187617260788,0.0431519699812383,0.686233285683528,0.358139794362162,1.31489471372122,0.256420540413844,-0.0131332082551598,-0.0356812981527907,0.00941488164247112,0.253873698989303
"IUH","G2","aki3_48h",533,0,0.0281425891181989,1.48666783354713e-08,8.83142144912559e-09,2.50263364740969e-08,0,-0.0281425891181999,-0.0421960586220192,-0.0140891196143806,9.23123660485943e-05
