"db","subgroup","outcome","n","rate_trt","rate_ctl","or","or_ci_lo","or_ci_hi","or_p","rd","rd_ci_lo","rd_ci_hi","rd_p"
"EICU","G2","aki2_rrt_48h",776,0.0399484536082474,0.0373711340206186,1.07183522332788,0.639299755375241,1.79701421173236,0.792455955866419,0.00257731958762884,-0.0166172701860032,0.0217719093612609,0.79245026668585
"EICU","G2","aki2_rrt_7d",742,0.0660377358490566,0.0592991913746631,1.12167125775181,0.736469307748853,1.70834873528169,0.592702060239853,0.00673854447439357,-0.0179383858446802,0.0314154747934673,0.592579142703006
"EICU","G2","death_48h_all",798,0.0200501253132832,0.0150375939849624,1.34015345268536,0.629584662523888,2.8526922329153,0.447497688867571,0.00501253132832082,-0.00787536151889148,0.0179004241755331,0.445988169300263
"EICU","G2","death_48h_never",734,0.0204359673024523,0.0149863760217984,1.37122265773163,0.625196858864713,3.00745525255986,0.430779398581478,0.00544959128065395,-0.0080515238718532,0.0189507064331611,0.428993440992727
"EICU","G2","death_48h_censored",776,0.0206185567010309,0.0141752577319588,1.46411483253564,0.674714240906319,3.17709648453752,0.334771220517998,0.00644329896907219,-0.00657077949340995,0.0194573774315543,0.331998386106833
"EICU","G2","death_7d_all",798,0.0476190476190476,0.050125313283208,0.947500006736052,0.600814332995137,1.49423243331994,0.816514097207017,-0.00250626566416038,-0.0236745116047926,0.0186619802764718,0.816522023919917
"EICU","G2","death_7d_never",734,0.0449591280653951,0.0435967302452316,1.03272109532503,0.627789762156159,1.69883761255737,0.899111259724565,0.00136239782016348,-0.0196984649813403,0.0224232606216672,0.899124263417373
"EICU","G2","death_7d_censored",742,0.045822102425876,0.0431266846361186,1.0655013783665,0.650037924753051,1.74650300247052,0.80131907914013,0.00269541778975743,-0.0182953761958964,0.0236862117754112,0.801321256073442
"EICU","G2","hosp_mort_descriptive",798,0.0676691729323308,0.075187969924812,0.89274193549819,0.609455623244256,1.30770499606604,0.560197143081891,-0.00751879699248123,-0.0328024181045768,0.0177648241196143,0.560069175899065
"EICU","G3plus","aki1_48h",521,0.374280230326296,0.236084452975048,1.93550800538219,1.47860011898606,2.53360674789305,1.534269533592e-06,0.138195777351248,0.0828557642949633,0.193535790407532,1.14151086200538e-06
"EICU","G3plus","aki2_48h",521,0.0326295585412668,0.0287907869481766,1.13783068781222,0.561722454599807,2.30480135434426,0.719940111752719,0.00383877159309021,-0.0171318101393336,0.024809353325514,0.719826539483438
"EICU","G3plus","aki3_48h",521,0.0191938579654511,0.0326295585412668,0.580177284436172,0.262914659288347,1.28028494982687,0.177610211873846,-0.0134357005758157,-0.0327299538838535,0.00585855273222204,0.172591954200279
"EICU","G3plus","aki1_7d",494,0.384615384615385,0.251012145748988,1.86491935483315,1.41979111090686,2.44960274318793,7.4932332260681e-06,0.133603238866397,0.0760765516660853,0.191129926066708,5.97640641587186e-06
"EICU","G3plus","aki2_7d",494,0.062753036437247,0.0445344129554656,1.43648139535902,0.819058055095268,2.51933154966968,0.206361622401382,0.0182186234817813,-0.00988609098130998,0.0463233379448727,0.20418776586181
"EICU","G3plus","aki3_7d",494,0.0465587044534413,0.0404858299595142,1.15732484076432,0.6267660736998,2.13700269247772,0.640534839264589,0.00607287449392713,-0.0193949997692728,0.031540748757127,0.640340876349064
"EICU","G3plus","aki2_rrt_48h",521,0.0671785028790787,0.0575815738963532,1.17866940958939,0.712035732484116,1.95111216154141,0.522652082854121,0.00959692898272557,-0.0197944618229779,0.038988319788429,0.522324823560773
"EICU","G3plus","aki2_rrt_7d",494,0.107287449392713,0.0647773279352227,1.73511904753946,1.09728125233523,2.74372509575555,0.0184193316898018,0.0425101214574898,0.00760470902969479,0.0774155338852848,0.0171733145031388
"EICU","G3plus","death_48h_all",547,0.0749542961608775,0.0182815356489945,4.35118565372627,2.1553406686587,8.78414111908143,4.08523031180218e-05,0.056672760511883,0.0318913653119614,0.0814541557118046,8.16143797812499e-06
"EICU","G3plus","death_48h_never",486,0.0576131687242798,0.01440329218107,4.18340611353664,1.807897314515,9.68024376731298,0.000827502403784532,0.0432098765432098,0.0199183514961302,0.0665014015902895,0.000291304864184543
"EICU","G3plus","death_48h_censored",521,0.0710172744721689,0.0153550863723608,4.90211776859491,2.2584525894282,10.6403644378729,5.81030739846947e-05,0.0556621880998081,0.0311858508629228,0.0801385253366934,9.20099939455894e-06
"EICU","G3plus","death_7d_all",547,0.129798903107861,0.0658135283363803,2.11723856202287,1.39057931072609,3.22361989275969,0.000470064031401925,0.0639853747714808,0.0289526115860942,0.0990181379568674,0.000358925216503162
"EICU","G3plus","death_7d_never",486,0.117283950617284,0.0432098765432099,2.94205778500839,1.75299843917665,4.93765642734622,4.41074266588082e-05,0.0740740740740742,0.0401993127616403,0.107948835386508,2.00120305758052e-05
"EICU","G3plus","death_7d_censored",494,0.123481781376518,0.0425101214574899,3.17309997437005,1.899227881085,5.30139829328705,1.03607063252327e-05,0.0809716599190283,0.0469046533765808,0.115038666461476,3.61991063003306e-06
"EICU","G3plus","hosp_mort_descriptive",547,0.184643510054845,0.107861060329068,1.87307136295933,1.32496064737945,2.64792493096106,0.000380786011491474,0.0767824497257769,0.0351135161263756,0.118451383325178,0.000318082178743931
"EICU","Age_lt65","aki1_48h",759,0.193675889328063,0.22266139657444,0.838554356652767,0.654070694639637,1.07507248807218,0.164842214558397,-0.0289855072463769,-0.0698347108715382,0.0118636963787844,0.16450116125778
"EICU","Age_lt65","aki2_48h",759,0.0368906455862978,0.0329380764163373,1.12459644322731,0.649278153234207,1.94788189594809,0.675233212896241,0.00395256916996046,-0.0145271884400868,0.0224323267800077,0.675116663316149
"EICU","Age_lt65","aki3_48h",759,0.0144927536231884,0.0184453227931489,0.782563025210162,0.352782966887893,1.73592533060331,0.546398991226057,-0.00395256916996047,-0.0167644307245093,0.00885929238458832,0.54548424803261
